Name,Address,Phone,Email,State
ARPA INTERNATIONAL SCHOOL,"Madhopur Chow,Chainpur,Chakia to Kesria Road,East Champaran,Bihar,845412","6257,2244236",arpainternationalschool@gmail.com,BIHAR 
ARYA MISSION GLOBAL SCHOOL,"ENGLISH MASARU MORE,(SABOUR TO MAMALKHA ROAD),SABOUR,BHAGALPUR-BIHAR-813210,813210",",09334165910,08409551883",aryamission@rediffmail.com,BIHAR 
ARYA VIDYAPITH,"AT- LAXMIPUR, P.O.- SHANKAR SARAIYA , P.S.- TURKAULIA, DISTT.- EAST CHAMPARAN,845437","6252,231443",arun27oct@yahoo.com,BIHAR 
AS SABEEL ACADEMY,"ABUL HASAN COMPLEXAZAM NAGARPO:- KUSYAR GAON,854311","91,7903166850",assabeelap11@gmail.com,BIHAR 
ASCENT PUBLIC SCHOOL,"VILLAGE - PRASAD, POST- BANKI, DISTT- MADHUBANI, BIHAR,847408","6273,290520",chamankumarlal@gmail.com,BIHAR 
Ashwani Public School,"NH-98, Sundar Nagar, Bhusaula, Danapur.,801505","0612,3297253",k.singh571984@gmail.com,BIHAR 
ASIAN SCHOOL,"BRAHAMPURA, KRISHNA TOLI ROAD,,842003","0621,2264251",asianschoolmuzaffarpur@gmail.com,BIHAR 
ASSEMBLY OF GOD CHURCH SCHOOL,"BETTIAH WEST CHAMPARAN BIHAR,845438","6254,242268",agchurchschool@rediffmail.com,BIHAR 
ASSEMBLY OF GOD SCHOOL OF EDUCATION,"VILL.-SAKARI P.O-SAKARI CHOWKI P.S AND DISTT.-ARWAL,804401","6337,229109",agseramesh@gmail.com,BIHAR 
AWADHOOT ACADEMY,"BINDWARA, MUNGER-JAMALPUR ROAD, MUNGER,811201","91,7545800438",principalawadhootacademy@gmail.com,BIHAR 
Awasiya Delhi Public School,"Khairatiya , Mainatand Road, Bettiah,845438","6254,231331",dharmeshgadhwal@gmail.com,BIHAR 
AWASIYA PUBLIC SCHOOL,"RAJNAGAR, MADHUBANI, PIN - 847235, BIHAR,847235",",06276-240529",apsrajnagar1999@gmail.com,BIHAR 
B D M PUBLIC SCHOOL,"MANER,801108",",9334099115",mk3874537@gmail.com,BIHAR 
B D PUBLIC SCHOOL,"BUDHA COLONY PATNA BIHAR,800001","0612,2528704",meeranishish.100560@gmail.com,BIHAR 
B D PUBLIC SCHOOL,"PANAPUR LANGA DISTT VAISHALI HAJIPUR BIHAR,844124","6224,288258",bdpublicschool@gmail.com,BIHAR 
B L INDO ANGLIAN PUBLIC SCHOOL,"RAMPUR TOLA, BHANHARA AURANGABAD,,824101","6186,224694",idpandeyblindo@gmail.com,BIHAR 
B. P. L. RESIDENTIAL PUBLIC SCHOOL,"VILL&PO-AJWAN,P S - NAUBATPUR, PATNA,801109","091,8210273060",principalbplrps1995@gmail.com,BIHAR 
B.D. ACADEMY,"At - Khemichak, P.O. - Bishwambharchak, P.S. - Amarpur, Banka,813101","0642,222175",s.gunjan@rediffmail.com,BIHAR 
B.D. PUBLIC SCHOOL,"NAVADA CHAUK, BHOJPUR,802301","0618,2239216",rajeshrajmani1@gmail.com,BIHAR 
B.P.CONVENT,"B.P.CONVENT,PHULWARISHARIF,PATNA,BIHAR,801505,801505",",0612 3254255",bpconvent72@yahoo.com,BIHAR 
B.P.M. International School,"Shahpur, P.O.- Sirdala, Distt.- Nawada,805127","6324,9973067934",bpminternational24@gmail.com,BIHAR 
B.P.S PUBLIC SCHOOL,"AT & P.O NAOKOTHI,851130","91,8409413943",arvaindanshu11@gmail.com,BIHAR 
B.R.D.A.V PUBLIC SCHOOL,"P O REFINERY TOWNSHIP BEGUSARAI BIHAR,851117","6243,274250",anjali_hwb@yahoo.com,BIHAR 
bahera public school,"at+po- baheradist- darbhanga,847201","6242,290190",r.daman29@yahoo.com,BIHAR 
Bal Bharti Vidyalaya,"Goshala Road,853204","6421,222986",rajive.principalbbv@gmail.con,BIHAR 
BAL KALYAN PUBLIC SCHOOL,"AT+PO-PALIVIA-GHANSHYAMPURDISTT-DARBHANGA,847427","6242,261123",principalbkps@gmail.com,BIHAR 
BAL MANDIR SR SEC SCHOOL,"BAL MANDIR ROAD PO/DISTT KISHAN GANJ BIHAR,855107","0645,222116",pirncipal.bmsss.kne@gmail.com,BIHAR 
Bal Vidya Mandir,"Mangla Nagar, Babhana,804408",",9905440755",bvm.jbad@gmail.com,BIHAR 
Bal Vidya Niketan,"South of Didarganj Toll Plaza  Behind Patliputra JCB,800009","0612,2296402",chhotan@gmail.com,BIHAR 
BAL VIDYA NIKETAN,"RAJA BAZAR PATEL  NAGAR JEHANABAD BIHAR.,804408","0,9431226080",bvn.balvidyaniketan.bvn@gmail.com,BIHAR 
BAL VIKAS VIDYALAYA,"SHERSHAH ROZA PATH SASARAM ROHTAS BIHAR,821115","6184,226002",patrickgerald16@gmail.com,BIHAR 
BALDWIN ACADEMY,"DHAWALPUR SOUTH, PO BEGUMPUR, PATNA BIHAR,800009","0612,2576158",rajivrrs09@gmail.com,BIHAR 
balika vidya peeth,"lakhi sarai munger distt bihar,811311","6346,232024",sksingh9431470@gmail.com,BIHAR 
BDS PUBLIC SCHOOL,"Madarpur, Siwan,841416","0000,9955634347",bdsprincipal@gmail.com,BIHAR 
BEST MODEL PUBLIC SCHOOL,"HAJIPUR, JANDAHA, VAISHALI,844505","0612,2357332",tripti25jan2016@gmail.com,BIHAR 
Bethel Mission School,"UTTARPALI,FULWARI ROAD,855107","6456,9430874718",julianakavitha@gmail.com,BIHAR 
BHAGWAT VIDYAPEETH,"RUSSI CHHAWNI BHAGWAN BAZAR CHHAPRA SARAN BIHAR,841301","6152,232341",aksinha16754@gmail.com,BIHAR 
BIHAR PUBLIC SCHOOL,"PACHORA  MATHIA,841226","6154,237509",binodpdsnh2@gmail.com,BIHAR 
BIHAR PUBLIC SCHOOL,"AHIROULI, BUXAR, BIHAR,802101","0618,232009",principalbps@gmail.com,BIHAR 
BIHAR PUBLIC SCHOOL,"Bihar Public School,Lalganj Sehra, P.O.- Sehra, P.S.- Paliganj, Patna, Bihar,801110","6135,06135277981,",bpslalganjsehra@gmail.com,BIHAR 
BIHAR VIKAS VIDYALAYA,"KARMAINI MOHABBAT, P.O. + P.S.- KUCHAIKOTE, DIST- GOPALGANJ, BIHAR-841501,841501","91,9431252732,",biharvikasvidyalaya@gmail.com,BIHAR 
BIHTA PUBLIC SCHOOL,"KISHUNPUR, PO-BIHTAPS-BIHTA, PATNA,801103","6115,294113",ubps.76u@gmail.com,BIHAR 
BIJENDRA PUBLIC SCHOOL,"N H 31 MARANGA PURENEA BIHAR,854301","6454,223595",krishnancc5@gmail.com,BIHAR 
BISHOP SCOTT BOYS SCHOOL,"CHAINPUR, P.S.-GOPALPUR,,800027","91,9798903550",gracioustj@rediffmail.com,BIHAR 
BISHOP SCOTT GIRLS SCHOOL,"BRAHMPUR, JAGANPURA, P.O.-SUBHASH NAGAR, PS-RAMKRISHNA NAGAR,PATNA,800027","91,9471003549",lindsy64@gmail.com,BIHAR 
BISHOP SCOTT SENIOR SECONDARY GIRLS SCHOOL,"BRAHMPUR, JAGANPURA, PO - SUBHASH NAGAR, PS- RAMKRISHNA NAGAR,,800027","91,7061717785",info@bishopscottssgs.com,BIHAR 
"black diamond public school,","at-gadi kataunapo-kataunajamui, bihar,811313","91,9162623222",bdpsjamui@gmail.com,BIHAR 
BLUE BELLS ACADEMY,"ASHOKPURI KHAJPURA COMPLEX KHAGUL ROAD DANAPUR PATNA,801503","0612,3218697",jaisrk3@gmail.com,BIHAR 
BLUE SKY PUBLIC SCHOOL,"MOHMADPUR KOTHI CAMPUS, DHOLI, PUSA ROAD, MUZAFFARPUR,843121","0621,2826503",shashist@rediffmail.com,BIHAR 
Bradford International School,"Bradford International School, Karmalichak, Main Bye-Pass Road, NH-30, Near Didarganj Toll Tax Booth, Patna,800009",",0612-3191444",principalbradford@gmail.com,BIHAR 
BRAJ INDU GYAN BHARTI PUBLIC SCHOOL,"MOH-ARUN NAGAR, JALPAR, PO-PAKRIBARAMA,805124","0,9060743535",brajindugbs100@gmail.com,BIHAR 
BRIGHT CAREER SCHOOL,"CAREERS COLONY, DISTT PURNEA, BIHAR,854301","6454,241318",reemasulabh@gmail.com,BIHAR 
BRIGHT LIFE PUBLIC SCHOOL,"INGLISH (KIYAKHAP), RAFIGANJ,824125","6327,222633",omprakashpandey28@gmail.com,BIHAR 
BRILLIANT PUBLIC HIGH SCHOOL,"BELAGANJ, GAYA, BIHAR804403,804403",",9955039840",brilliantpublichs@gmail.com,BIHAR 
brilliant public school,"b p s nagar nizamuddinpur at po ps & dist jehanabad bihar,804408","6114,225514",ranjanabps@ymail.com,BIHAR 
"Brilliant Public School,Sitamarhi","DEVANGAN, DUMRA ROAD, RAJOPATTI,SITAMARHI (BIHAR),843302","6226,252314",brilliantpublic@yahoo.com,BIHAR 
BRITISH ENGLISH SCHOOL,"VILL- GERE, P.O.- MANPUR, P.S. MUFASSIL, GAYA,823003","91,9931722099",britishenglishschoolgaya@gmail.com,BIHAR 
BUDDHA MISSION SCHOOL,"JAGDEO PATH, NOORANGANJ, SASARAM, ROHTAS- 821115,821115","6184,221189",TRILOKBMS@GMAIL.COM,BIHAR 
BUDDHA PUBLIC SCHOOL,"Kachehari Dhalla, Saharsa, Bihar,852201","6478,227547",aratiprasad973@gmail.com,BIHAR 
BUDDHA WOODLAND SCHOOL,"VILL+P.O.-KEONTA, P.S.-DALSINGSARAI,DIST.-SAMASTIPUR, (BIHAR)-848114,848114",",06278221322",basantkchoudhary@gmail.com,BIHAR 
C S DAV PUBLIC SCHOOL,"KOTWA ROAD BANKAT MOTIHARI EAST CHAMPARAN BIHAR,845407","6252,0000000",csdavpsmki.students@gmail.com,BIHAR 
CAMBRIDGE INTERNATIONAL ACADEMY,"SINGHIA HIBBON,BANJARIYA THANA, MOTIHARI,845401","0,0943055669",cambridge.motihari@gmail.com,BIHAR 
CAMBRIDGE PUBLIC SCHOOL,"KOILARA, DAWAN, JAGDISHPUR, BHOJPUR,802152","91,7870389200",cambridgedawan107@gmail.com,BIHAR 
CAMBRIDGE PUBLIC SCHOOL,"GOVINDPUR SILHAURI NAUBATPUR,801109","91,9835259811",dkumar.96@rediffmail.com,BIHAR 
CAMBRIDGE PUBLIC SCHOOL,"LAXMIPUR,MAIN ROAD,RAXAUL,EAST CHAMPARAN BIHAR,845305","6255,220359220459",cps_raxaul@live.com,BIHAR 
CAMBRIDGE SCHOOL,"SILAO, (NEPURA)DIST.-NALANDA, PIN CODE - 803117 BIHAR,803101","6112,290944",shailusinha452@gmail.com,BIHAR 
CAMBRIDGE SCHOOL,"PAHARPURA, P.O.- RANABIGHA, DIST- NALANDA, BIHAR,803101","6112,634212",cambridgesng@gmail.com,BIHAR 
"CAMBRIDGE SCHOOL, DUMRAON","HARNAHI ROAD,802119","0632,3223962",prajib4@gmail.com,BIHAR 
cambridge seni secondary school,"kathkauli, buxar,802101","6183,227698",mkchoubey_bxr@rediffmail.com,BIHAR 
CAMFORD PUBLIC SCHOOL,"AT.+P.O. KURTHAUL P.S.PARSA BAZAR,804453","0612,6582937",camfordublicschool@gmail.com,BIHAR 
CAMPUS PUBLIC SCHOOL,"R. A. U. PUSA SAMASTIPUR BIHAR,848125","6274,240209",principal@cpspusa.com,BIHAR 
CAREER GUIDE ACADEMY,"DIYAGANJ.RAMPUR KODARKATTI,N.H-57,ARARIA,854325","6453,223138",cga.araria@gmail.com,BIHAR 
CD FORT PUBLIC SCHOOL,"AT - NARAYANPUR, P.O. - DAULATPUR, P.S. - KHODAWANDPUR, DIST. - BEGUSARAI,848210","0000,0000",principalcdfps@gmail.com,BIHAR 
CENTRAL ENGLISH SCHOOL,"MOHALLA KABIRGANJ, P.O.SASARAM, DISTT.ROHTAS,,821115","6184,223102",,BIHAR 
CENTRAL PUBLIC SCHOOL,"VIKAS NAGAR, CHANDMARI ROAD, PO- TARI, PS- MUFFASIL, CHAPRA,841301","6152,248388",principal.cpschapra@gmail.com,BIHAR 
central public school,"tajpur road samastipur bihar,848101","6274,222970",mdariftraveller@gmail.com,BIHAR 
CHAITANYA GURUKUL TRUST PUBLIC SCHOOL,"PO. Chamanpura and Sisai, Via Kishanpura,841416","938,6048043",CGT.PS.PRINCIPAL@GMAIL.COM,BIHAR 
CHAKRAPANI MODEL PUBLIC(CMP) SCHOOL,"VILLAE+ POST OFFICE- HISSAR,VIA KHIRHAR,847230","6271,288151",PRINCIPALAKJHACMPSCHOOL@GMAIL.COM,BIHAR 
CHANDRASHEEL VIDYAPEETH,"KANTI MUZAFFARPUR BIHAR,843109","0622,3266025",chandrasheel.vidyapeeth1@gmail.com,BIHAR 
CHANDRIKASINGH BIDYA SECONDARY EDUCATION PUBLIC SCHOOL,"AT-BASDILA KHAS, PS+ANCHAL-GOPALGANJ, DISTT-GOPALGANJ,BIHAR,841428","6156,226765",cbsegopalganj@gmail.com,BIHAR 
CHAPRA CENTRAL SCHOOL,"BEHIND GHOSH COLONY NEAR BAZAR SAMITI SARHA ROAD CHAPRA BIHAR,841301","6152,248112",santosh.kumar.sk33@gmail.com,BIHAR 
CHAUHAN PUBLIC SCHOOL,"AT PO BAIJANI FULWARIAPS JAGDISHPUR,813112","0641,2302039",chauhanpublicsh@rediffmail.com,BIHAR 
CHELA MARY MEMORAIL HIGH SCHOOL,"AGARWA, MOTIHARI,845401","6252,241719",chelamarymemorialschool@gmail.com,BIHAR 
CHILDREN DELIGHT SCHOOL,"DAK BUNGLAW ROAD, CHAPRA,841301","0615,2245034",katyayanisaran@gmail.com,BIHAR 
children's garden school,"near svp college, ward no.02, p.o. bhabua, distt.-Kaimur, Bihar,821101","6189,223074",pratimasinghcgs@gmail.com,BIHAR 
CHILDRENS HAPPY HOME,"Near Gas Godown, Rojidpur,854105",",06452-248397",chh.katihar@gmail.com,BIHAR 
Christ Church Diocesan School,"Collectorate Road, PATNA, BIHAR,800001","0612,2677152",rubina2228@gmail.com,BIHAR 
CITY CENTRAL HIGH SCHOOL,"VILL-PO- JITWARIA,848302","6274,0000000",sanjivkumarpandey1709@gmail.com,BIHAR 
CITY MONTESSORI PUBLIC SCHOOL,"AT- BARGAON, PO- BARGAON, PS- BAGAHA, DISTT.- WEST CHAMPARAN,845101","6251,226801",seema.swadha@gmail.com,BIHAR 
CITY PUBLIC SCHOOL,"NEAR MEHTA PETROL PUMP, ON GAYA NAWADA ROADP.O. BARAGANDHAR.GAYA,823003","0631,2250940",madhabendra.kuila@gmail.com,BIHAR 
CMJ Institute of Education,"cmj institute of education ,bankat,motihari east-champaran,845401","9955,079920",surgicare.motihari@gmail.com,BIHAR 
CO-OPERATIVE PUBLC SCHOOL,"NEAR AIRPORT, DUBHAL,823001","91,9470854760",reenakumaricps@gmail.com,BIHAR 
COLONELS ACADEMY,"SIRSA,KATIHAR, BIHAR-854106,854106","6452,239463",principalcolonels@gmail.com,BIHAR 
COLUMBUS ENGLISH ACADEMY,"Pachkathiya ShahKund,Bhagalpur,Bihar,813108",",8271069216",ceacademy2017@gmail.com,BIHAR 
CREANE MEMORIAL HIGH SCHOOL,"KATARI HILL ROAD GAYA BIHAR,823001","0631,2220644",principal@creaneschool.com,BIHAR 
CREATIVE PUBLIC SCHOOL,"Vill :-Ketra, P.S.- Fatehpur, District- Gaya,824232",",9939018406",rajkumar.cpr.teacher@gmail.com,BIHAR 
CRESCENT PUBLIC SCHOOL,"CPS ROAD,SIR SYED NAGAR,KISHANGANJ,855107","6456,222153",SHAHID.CPS@GMAIL.COM,BIHAR 
D A V CENTENARY PUBLIC SCHOOL,"KABIR MATH KANDHWARA SIWAN BIHAR,841226","6154,242078",vpvijaypathak17@gmail.com,BIHAR 
D A V PUBLIC SCHOOL,"URVARAK NAGAR BARAUNI BEGUSARAI BIHAR,851115","6243,265030",davpshfc@gmail.com,BIHAR 
D A V PUBLIC SCHOOL,"ARA BHOJPUR, ARA PATNA ROAD, DHANUPURA, ARA, DISTT BOJPUR, BIHAR 802301,802301","6182,294048",principal.davpsara@hotmail.com,BIHAR 
D A V PUBLIC SCHOOL,"CIRCUIT HOUSE AREA CANTONMENT AREA GAYA BIHAR,823001","0631,2224514",davcanttarea@gmail.com,BIHAR 
D A V PUBLIC SCHOOL,"NH 28 KHABRA DARBHANGA ROAD MUZAFFARPUR BIHAR,849001","0621,2904041",davmuzaffarpur@gmail.com,BIHAR 
D A V PUBLIC SCHOOL,"WALMI COMPLEX PHULWARI SHARIF PATNA BIHAR,801505","0612,2452223",KJSINHA@YAHOO.COM,BIHAR 
D A V PUBLIC SCHOOL,"RATWAR BHABHUA VIA MOHANIA KAIMUR BIHAR,821109","6187,223724",ajitkumarbakshi@gmail.com,BIHAR 
D A V SCHOOL,"SAITHA JADUPUR,821101","6189,06189222085",principal.rajeshsingh@gmail.com,BIHAR 
D K CARMEL RESIDENTIAL HIGH SCHOOL,"1 KM WEST FROM ZERO MILE N H 30 ARA PO BHELAI BHOJPUR BIHAR,802301","6182,237734",psupadhyay64@gmail.com,BIHAR 
"D.A.V. PUBLIC SCHOOL,","PO. - HARPUR AILOTH, DIST. - SAMASTIPUR,848101","6274,226267",davsprbr046@rediffmail.com,BIHAR 
D.A.V. SCHOOL,"NEAR SUB DIVISION HOSPITAL, DULOUR DIH, JAGDISHPUR, BHOJPUR, 802158,802158",",0612-2281929, 9431456884",info@davschool.org,BIHAR 
D.M.L. (DOCTOR MOHAMMAD LUQMAN) PUBLIC SCHOOL,"VILLAGE- CHANDAN BARA, ANCHAL+PS- DHAKA, DISTT.- EAST CHAMPARAN,845304","0625,00009",jiitbihar@gmail.com,BIHAR 
D.M.P. Holy Mission School,"Rosera, Dist-Samastipur,848210","6275,06275-223600,",dmphms@gmail.com,BIHAR 
Daffodil Convent School,"Manpur , Puraini , Giriyak , Nalanda,803109","6112,294127",dcsnalanda2008@gmail.com,BIHAR 
DAFFODIL PUBLIC SCHOOL,"SHRI SATISTHAN, MANGALASTHAN ROAD, BIHAR SHARIF (NALANDA)- 803101,803101",",9204367354",daffodilpublicschoolbsf@gmail.com,BIHAR 
Daksh Public School,"Haspura, Aurangabad,824120","6186,7488585635",singhmukeshca@gmail.com,BIHAR 
DARBHANGA PUBLIC SCHOOL,"RAMBAGH BYE PASS NEAR NH 57, DARBHANGA BIHAR,846005","6272,247713",dbgpublicschool@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"NEAR POLICE STATION THAWE GOPALGANJ THAWE BIHAR,841440","6156,276365",ashwanikhushi16@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"NAYA TOLA KESHOPUR, JAMALPUR,811214","6344,200051",sbhujabala17@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"Vill+Po-Narha-Panapur,Via-Rajepur, Distt.-East-Champaran, Bihar,845406","6259,258355",awiradha@gmail.com,BIHAR 
DAV Public School,"At+Po- Sara Mohanpur, Darbhanga Saramohanpur,846004","6272,258825",,BIHAR 
dav public school,"purab sarai goushala road munger po munger bihar,811201","6344,227555",sanjay.ambastha@yahoo.com,BIHAR 
DAV PUBLIC SCHOOL,"POWER GRID CAMPUS RANCHI PATNA ROAD PO MOHANANDPUR BIHAR SHARIF NALANDA BIHAR- 803216,803101","6112,290186",SATNDRA11@GMAIL.COM,BIHAR 
dav public school,"manpur vill kaiya post kharhari gaya nawada road gaya bihar,823003","0631,9471038997",arvindkrdav@gmail.com,BIHAR 
dav public school,"daud nagar aurangabad bihar,824113","0,9431483393",dav_dnr@yahoo.com,BIHAR 
DAV PUBLIC SCHOOL,"M T P S KANTI MUZAFFARPUR BIHAR,843130","6223,266315",kankanaghosh_2k7@yahoo.com,BIHAR 
DAV PUBLIC SCHOOL,"BEGUSARAI HARRAKH KOTHI ETWA NAGAR NEAR BMP CAMPUS PO DUMRI DISTT BEGUSARAI BIHAR,851101","6243,249940",davpublicschoolbgs@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"ASHOK TOWN HALL ROAD, Jamui,811307","6345,224272",skdubeydav@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"NEAR RAM RATAN SINGH COLLEGE, MAIN ROAD, JAKHRAJATHAN, MOKAMA, PATNA-803302 (BIHAR),803302","6132,233431",SURDARSHANPRASAD01964@GMAIL.COM,BIHAR 
DAV PUBLIC SCHOOL,"LAJPAT RAI NAGAR KATAR BACHINA SHAKARPURI VIA INDRA PURI DEHRI ON- STONE, DISTT ROHTAS BIHAR,821308","0,0",davkatardos147@yahoo.com,BIHAR 
DAV PUBLIC SCHOOL,"POWER GRID CORPORATION OF INDIA PUSANLI PO BHITTI VIA MOHANIA DISTT KAIMUR BIHAR,821109","00,7254969120",davpusauli8@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"COLLEGE ROAD ROTARY CAMPUS GAYA BIHAR,823004","0,8539885120",asiskumarjanadav@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"HANSRAJ NAGAR ADAM PUR SASARAM ROHTAS BIHAR,821115","6184,221650",ghoshdk2007@rediffmail.com,BIHAR 
DAV PUBLIC SCHOOL,"SHERGHATI AT & PO SHARGATI GAYA BIHAR,824211","6326,222993",sunilverma1965@rediffmail.com,BIHAR 
DAV PUBLIC SCHOOL,"RUNNISAIDPUR GORIGAMA PO RUNISAIDPUR DISTT. SITAMARHI BIHAR,843328","0,6226286222",davrunnisaidpur031@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"BIHAR STATE ELECTRICITY BOARD NEW PUNAI CHAK PATNA BIHAR,800023","0612,2283467",davbsebpatna23@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"KHETANLANE JEHANABAD 804408 BIHAR,804408","6114,222072",djehanabad@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"DEEPTINAGAR (NTPC) KAHALGAON BHAGALPUR BIHAR,813203","6429,222273",davntpc@yahoo.com,BIHAR 
dav public school,"dayanand vihar p.b. no 6 distt. aurangabad bihar,824101","0618,292144",rsyadav.dgp.1962@gmail.com,BIHAR 
DAV PUBLIC SCHOOL,"CANTT ROAD KHAGAUL CAMPUS PATNA BIHAR,801105","0000,9798353206",rroy2510@gmail.com,BIHAR 
DAV Public School,"Dayanand Nagar,,851213","6245,290190",principal.davmkt@gmail.com,BIHAR 
DAV PUBLIC SCHOOL BHAGALPUR,"MEERA CHALK INDUSTRIAL ESTATE BARARI BHAGALPUR BIHAR,812003","0641,2610960",kishorekamal.ssm@gmail.com,BIHAR 
DAV PUBLIC SCHOOL BIKRAMGANJ,"SASARAM ARA ROAD SEMRA BIKRAMGANJ ROHTAS,802212","6185,222651",tripath_premchandra@yahoo.com,BIHAR 
DAV PUBLIC SCHOOL LAKHISARAI,"VIDYAPITH LAKHISARAI,811311","0634,6290613",davpslkr@gmail.com,BIHAR 
"DAV PUBLIC SCHOOL,","ITARHI ROAD, LAL GANJ, BUXAR,802101","6183,222280",akdavbuxarbihar@gmail.com,BIHAR 
"dav public school,","dehri-patna road, dalmiyanagar,821305","0618,4221650",davdehri163@gmail.com,BIHAR 
"DAV PUBLIC SCHOOL, DUMRAON","NEAR BMP CAMPUS, NANDAN DERA, DUMRAON, BUXAR, BIHAR,802119","6323,222413",sahay.ghanshyam94@gmail.com,BIHAR 
"DAV Public School, Madhepur","Laxmipur Chowk, Madhepur, Madhubani,847408","6273,283072",deepakkr_dav@rediffmail.com,BIHAR 
"DAV PUBLIC SCHOOL, MALIGHAT,MUZAFFARPUR","NEAR B.M.P-6 ,KANHAULI,BISHUNDUTT,MALIGHAT ,MUZAFFARPUR,842002","0621,7260815790",jashokan@gmail.com,BIHAR 
"DAV PUBLIC SCHOOL, MATHURAPUR","AT+PO- MATHURAPUR,813222","91,9934542702",kunwarsingh.k@rediffmail.com,BIHAR 
"DAV Public School, Nabinagar","At + Po - NabinagarDist - Nabinagar,824301","6332,227189",drrkdubey2001@gmail.com,BIHAR 
"DAV PUBLIC SCHOOL, RAFIGANJ","DAV PUBLIC SCHOOL, RAFIGANJ, NEEMA MORE KASMA ROAD,824125",",09199037606",davrafiganj2013@gmail.com,BIHAR 
DAYA PRAKASH SARASWATI VIDYA MANDIR,"KESHAV NAGAR, SOUTH OF BRAHMAYONI HAILL,823001",",06122665469",dpsvidyamandir@gmail.com,BIHAR 
DAYAL PUBLIC SCHOOL,"MADHO BIGHA,PATNA RANCHI ROAD,P.O. ORHANPUR,THANA MOFFASSIL,DIST.NAWADAH,805123","6324,227109",mpsinha1965@gmail.com,BIHAR 
DEDICATED PUBLIC SCHOOL,"DINA VIHAR, BANSA, KARWANDIYA, SASARAM, ROHTAS, BIHAR-821305,821305","6184,216321",info@dpsinternational.org,BIHAR 
DEI GRATIA INTERNATIONAL SCHOOL,"SUKHASAN MAIN ROAD. TUNIYAHI,852113","0647,6223436",mathsubhas10@gmail.com,BIHAR 
Delahi Public School,"Delahi Public SchoolMaheshkhunt, Khagaria,851213","091,9931422317",sjha8159@gmail.com,BIHAR 
DELHI CENTRAL PUBLIC SCHOOL,"SARWA GUMTI, MASAURHI, NH - 83, PO.- USHMANCHAK,,804452",",06122533738",delhicentralpublicschool@gmail.com,BIHAR 
DELHI MODEL PUBLIC SCHOOL,"KULHARIA, NEAR ABOUT KULHARIA BAZAAR, P.O. KULHARIA,802160","6182,294044",sundaramk00@gmail.com,BIHAR 
DELHI MODEL PUBLIC SCHOOL,"BHAGWATI PUR SHIVALAYA MORE KHAGOUL PATNA BIHAR,801113","0612,2344302",singh.jayshree30@gmail.com,BIHAR 
delhi public school,"deekshapuram sabour bhagalpur bihar,813210","0641,2452503",principal@dpsbhagalpur.com,BIHAR 
DELHI PUBLIC SCHOOL,"VILLAGE LODIPUR CHANDMARI POLICE STATION SHAHPUR DISTT PATNA BIHAR,801502","6115,225118",b.vinod@dpspatna.com,BIHAR 
DELHI PUBLIC SCHOOL,"DUBHAL ,P.O -CHAND CHAURA,823001","0,8521092596",abhishekeng@gmail.com,BIHAR 
DELHI PUBLIC SCHOOL BASUARA,"VILL+PO- BASUARA, PS-SADAR (MADHUBANI) DIST-MADHUBANI (BIHAR), PIN - 847212,847212","6276,295101",DPSPRINCIPALMDB@GMAIL.COM,BIHAR 
delhi public school international garhan,"at - garhan hathouri,post sanathi muzaffarpur,843103","0621,2279562",rsparasar@yahoo.co.in,BIHAR 
DELHI PUBLIC SCHOOL JUBILEE,"JANPUL CHOWK,MOTIHARIEAST CHAMPARAN,845401,845401","6252,233101",riteshverma.edu@gmail.com,BIHAR 
DELHI PUBLIC SCHOOL KADIRABAD,"KADIRABAD, NEAR W.I.T.,846004","6272,247050",PRINCIPAL_DPSDBG@YAHOO.IN,BIHAR 
Delhi Public School Maricha,"At-Narhaiya, Po+Ps+Dist-Supaul,852131","6473,223204",sonisimmi1982@gmail.com,BIHAR 
DELHI PUBLIC SCHOOL NAWADA,"NEAR KALI MANDIR, MOTI BIGHA, GONAWAN, DISTRICT- NAWADAH, BIHAR-805110,805110","6324,213392",nupur.jitendra@gmail.com,BIHAR 
Delhi Public School Samastipur,"Muktapur, Samastipur, Distt- Samastipur, Bihar,848101",",06274251196",dpssamastipur321@gmail.com,BIHAR 
"DELHI PUBLIC SCHOOL,","Lagma, Sitamarhi,843301","6226,250088",AMRIZWI06@gmail.com,BIHAR 
DELHI PUBLIC SECONDARY SCHOOL,"NH-31 MAHMADPUR P.O M BANDUAR DIST- BEGUSARAI,851129","6243,221332",shabnamfirdosi@gmail.com,BIHAR 
DELHI PUBLIC WORLD SCHOOL,"BAIRIYA, SAMPATCHAK, PATNA,800007",",9835466066,7320921741",delhipublicworldschoolpatna@gmail.com,BIHAR 
